id,comment,label,comment_normalize
train_004060,Shop giao hàng nhanh. Hình như xà phòng này chỉ dùng rửa đc tay chứ k dùng rửa mặt hay sao ý. Vì t thấy ghi là handwash,0,cửa_hàng giao hàng hình_như xà_phòng rửa rửa mặt t ghi hand sh
train_004061, Rất đáng tiền nếu chân bạn ko chuẩn size thì bạn nên chọn lớn hơn 1 size.,0,tiền chân chuẩn cỡ 1 cỡ
train_004062, Đóng gói sản phẩm rất đẹp và chắc chắn. Giao hàng cực nhanh sách rất hay và toẹt dời 5* còn ít phải 500* mới đc 😍😍,0,đóng_gói sản_phẩm đẹp giao hàng cực sách dời 5star 500star positive positive
train_004063,Bắt đầu dùng ngày 10/8 thì 13/8 đứt mất dây đứt lúc đang tập nên suýt bật cả vào mặt @@ Giờ muốn mua dây thay mà ko biết mua ở đâu? Mà hàng thế này ko biết đc bảo hành ko?!,1,10 8 13 8 đứt dây đứt tập bật mặt mua dây thay mua hàng bảo_hành
train_004064,Son rất đẹppp chuẩnn auth <3 ,0,son đẹppp chuẩnn chuẩn hãng positive
train_004065,Chất lượng rất kém.keo nhiều tràn lung tung. Gây ngứa bỏng tay,1,chất_lượng kém keo tràn lung_tung ngứa bỏng
train_004066,Bàn chải đánh rất thích. Khá êm cầm vừa tay. ,0,bàn_chải đánh êm cầm
train_004067, Shop phục vụ rất tốt Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh ❤️❤️❤️❤️❤️,0,cửa_hàng_phục_vụ tiền đóng_gói sản_phẩm đẹp giao hàng positive ️ positive ️ positive ️ positive ️ positive ️
train_004068,Sản phẩm dùng tốt. ,0,sản_phẩm
train_004069,Chất lượng sản phẩm tuyệt vời. Có điều bé m k mặc đc quần vì quá dài hiu hiu,0,chất_lượng sản_phẩm tuyệt_vời bé mặc quần h yêu h yêu
train_004070,chán lỏng lẻo đi r có đổi đc k Không đáng tiền,1,chán lỏng_lẻo đi đổi tiền
train_004071, Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Bé rất thik bộ sách cảm ơn shop nhiều,0,chất_lượng sản_phẩm tuyệt_vời giao hàng bé thi sách cửa_hàng
train_004072,đóng gói kỹ còn dặn dò 2 lần cho khách nhớ bôi kcn 🤣🤣 shop có tâm quá trời quá đất luôn. muốn quên bôi cũng k nỡ mà 😍😍 many tkssss,0,đóng_gói kỹ dặn_dò 2 bôi kcn positive positive cửa_hàng tâm trời đất quên bôi nỡ positive positive many tkssss
train_004073,Máy xông hơi lúc đầu dùng hay bị trào có thể đó mình đổ hơi nhiều nước. Về sau càng dùng thì thấy khá ổn hơi mạnh và nóng. Tầm giá vậy mà máy dùng vậy là okay rồi. ,0,máy xông_hơi đầu trào đổ hơi ổn hơi nóng tầm giá máy o
train_004074, Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời. Nhưng chắc vì màu trắng nên giày hơi bị dơ 1 xíu,0,đóng_gói sản_phẩm đẹp chất_lượng sản_phẩm tuyệt_vời màu trắng giày hơi dơ 1 xíu
train_004075,màu nhạt ko giống hình ảnh quảng cáo. thất vọng đúng kiểu treo đầu dê bán thịt chó  Chất lượng sản phẩm rất kém,1,màu nhạt hình_ảnh ng_cáo thất_vọng kiểu treo đầu dê thịt chó chất_lượng sản_phẩm kém
train_004076,Khách quen mà shop chuẩn bị hàng lâu cũng ko ib 1 câu,1,quen cửa_hàng hàng nhắn_tin 1 câu
train_004077,Hộp nhạc của xe bị hỏng không sử dụng được.,1,hộp nhạc xe hỏng
train_004078,Cảm ơn shop máy dùng tốt nước ép đặc ko phân tầng shop rất nhiệt tình và có trách nhiệm với khách. M rất hài lòng!!! Chúc shop luôn phát triển!,0,cửa_hàng máy ép đặc phân tầng cửa_hàng nhiệt_tình trách_nhiệm hài_lòng chúc cửa_hàng phát_triển
train_004079,Giày đẹp với êm lắm nha shop ơi ❤️,0,giày đẹp êm lắm nha cửa_hàng positive ️
train_004080, Chất lượng sản phẩm tuyệt vờiđống gói chắc chắn,0,chất_lượng sản_phẩm tuyệt vờiđống gói
train_004081,xài cái màu đỏ thích đó nhưng hơi dày còn cái màu đen thì tớ chưa bít =))) nhưng mua đồ hàn là lại nghĩ ngay mẹ Yumi nhở =))),0,xài màu đỏ hơi dày màu đen bít positive mua đồ hàn mẹ yumi nhở positive
train_004082,"Vali đẹp, giá rẻ, đóng gói cẩn thận, giao hàng nhanh.
Nói chung là ưng hết sức :D",0,vali đẹp giá rẻ đóng_gói cẩn_thận giao hàng ưng hết_sức d
train_004083,Chả có hộp hiếc đàng hoàng gì.Có mỗi cây son. Tưởng đóng hộp đẹp lắm,1,chả hộp hiếc đàng_hoàng son tưởng đóng_hộp đẹp lắm
train_004084,Sản phẩm không giống hình ảnh đăng. Sử dụng để xay thịt không được. Yêu cầu trả hàng lại.,1,sản_phẩm hình_ảnh đăng xay thịt hàng
train_004085,Sản phẩm ko được như giới thiệu. Màu ko đúng đường may và đường keo dán giày lem nhem lung tung. Chắc ko có lần sau!,1,sản_phẩm giới_thiệu màu đường may đường keo dán giày lem_nhem lung_tung
train_004086,"binh thuong
",0,binh thuong
train_004087,Mùi thơm nhẹ nhàng!,0,mùi thơm nhẹ_nhàng
train_004088,Mua màu cam đưa màu trắng . Sản phẩm bthuong. ,1,mua màu cam màu trắng sản_phẩm bình_thường huong
train_004089, Chất lượng sản phẩm tuyệt vời!!! Mua 30 cái mà đc bỏ hộp đàng hoàng date tháng 8 bánh mới mềm giao lẹ nữa 😘😘,0,chất_lượng sản_phẩm tuyệt_vời mua 30 hộp đàng_hoàng hạn 8 bánh mềm giao lẹ positive positive
train_004090,"""Thiết kế cứ na ná nhau, nhìn riết thì cũng bình thường ko có đặc sắc nhiều kiểu như hồi đó""",1,thiết_kế na_ná riết bình_thường đặc_sắc kiểu hồi
train_004091, Chất lượng sản phẩm tuyệt vời. Không để ý phần note nên vừa khít. Đọc trước sẽ đặt lên 1 size cho thoải mái. Quá ưng ý luôn ạ. Giày mềm nhìn khá chắc chắn. Lại còn được tặng kèm tất nữa. Sẽ ủng hộ shop dài dài,0,chất_lượng sản_phẩm tuyệt_vời để_ý e khít đọc 1 cỡ thoải_mái ưng_ý giày mềm tặng kèm tất ủng_hộ cửa_hàng dài_dài
train_004092,Shop giao hàng không kiểm tra hàng trước. Lỗi cổng cắm sạc. Nhắn tin phản ánh shop trả lời cho có.  Shop phục vụ rất kém.,1,cửa_hàng giao hàng kiểm_tra hàng lỗi cổng cắm sạc nhắn_tin phản_ánh cửa_hàng trả_lời cửa_hàng_phục_vụ kém
train_004093,Giày đẹp giống hình. Giao hàng nhanh.,0,giày đẹp hình giao hàng
train_004094,Mới nhận được hàng. Hàng còn đẹp,0,hàng hàng đẹp
train_004095,Chat lượng sp dc. Nhung giao thiếu 1 đôi dép. Đã phản hồi lại shop nhưng ko thấy trả lời.,1,chất_lượng sản_phẩm nhung giao 1 đôi dép phản_hồi cửa_hàng trả_lời
train_004096,"Quạt dễ bị gãy cứ phải gở ra để sửa
Lần sau sẽ Ko mua ở shop này nx",1,quạt gãy gở sửa mua cửa_hàng nx
train_004097,Thấy phím thấm dầu là sản phẩm của nhật nên mình đã đặt mua luôn. Giấy dai thấm dầu khá tốt kích thước nhỏ gọn. được khá nhiều người đánh giá là chất lượng tốt lại còn giá rẻ hơn một số loại ở thị trường nữa chứ. đây là một sản phẩm nên mua.,1,phím thấm dầu sản_phẩm nhật mua giấy dai thấm dầu kích_thước gọn chất_lượng giá rẻ thị_trường sản_phẩm mua
train_004098,Máy bị lỗi hiển thị biểu tượng tai nghe nên nghe gọi phải bật loa ngoài ,1,máy lỗi hiển_thị biểu_tượng tai_nghe gọi bật loa
train_004099, Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.  Mau rat dep se ug ho shop. ,0,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp mau rat đẹp se ug ho cửa_hàng
train_004100,Son xài siêu thích. Bền màu dù có trôi cũg để lại lớp màu trên môi k bị nhợt nhạt chất son mịn k hề khô,0,son xài siêu bền màu trôi cũg lớp màu môi nhợt_nhạt chất son mịn hề khô
train_004101,Dép siêu xinh ạ. Nhận hàng hơi giật mình vì giống hệt trên ảnh. Chị chủ nhiệt tình lắm. Nếu k hết hàng chắc e để 6* hi,0,dép siêu xinh hàng hơi giật_mình giống_hệt ảnh chủ nhiệt_tình lắm hàng e 6star hi
train_004102,Rất ưng ý cách shop đóng gói sản phẩm rất đẹp và chắc chắn bọc xốp bong bóng chắc sản phẩm không bao giờ bị tràn đổ. Shop phục vụ rất tốt Rất đáng tiền,0,ưng_ý cửa_hàng đóng_gói sản_phẩm đẹp bọc xốp bong_bóng sản_phẩm tràn đổ cửa_hàng_phục_vụ tiền
train_004103, Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt...Tk shop,0,đóng_gói sản_phẩm đẹp giao hàng cửa_hàng_phục_vụ t cửa_hàng
train_004104,"mk mua màu số 2 nhìn ảnh thì là màu cam. khi đánh lên lại là màu hồng.giao hàng nhanh. nh chất lượng k đc như yêu cầu, son rất khô
đúng là hình ảnh chỉ mang tính chất minh họa",1,m mua màu 2 ảnh màu cam đánh màu hồng giao hàng nh chất_lượng son khô hình_ảnh tính_chất minh_hoạ
train_004105, Chất lượng sản phẩm rất kém. Chưa dùng đã hỏng ,1,chất_lượng sản_phẩm kém hỏng
train_004106,Giao hàng nhanh sản phẩm đúng như quảng cáo ,0,giao hàng sản_phẩm ng_cáo
train_004107,Có mấy miếng đầu cảm giác nhưng gà nhưng ăn lâu lại thấy đúng là bò 🙄😂 thui nói chung là ngon. Nhưng gói bò cari tặng kèm thì hơi quá cay so với khẩu vị mình.,0,mấy miếng đầu cảm_giác gà bò 🙄 positive thui ngon gói bò cari tặng kèm hơi cay khẩu_vị
train_004108, Chất lượng sản phẩm rất kém hạt có mùi hôi nt tư vấn shop k thèm trả lời n,1,chất_lượng sản_phẩm kém hạt mùi hôi nhắn_tin tư_vấn cửa_hàng thèm trả_lời n
train_004109,"Sản phẩm dùng ok
Một lưu ý nhỏ: Phần móc tay bằng chun bị sờn chỉ khi sử dụng ngay lần đầu ",0,sản_phẩm ok lưu_ý móc chun sờn đầu
train_004110, Đóng gói sản phẩm rất đẹp và chă´c. Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,0,đóng_gói sản_phẩm đẹp cửa_hàng_phục_vụ giao hàng
train_004111,Đẹp giống y hình quảng cáo. Rất hài lòng.,0,đẹp y hình ng cáo hài_lòng
train_004112,Sản phẩm đẹp đóng gói cẩn thận mình rất ưng. Tuy nhiên cao su thì có hơi nặng 1 chút ;),0,sản_phẩm đẹp đóng_gói cẩn_thận ưng cao_su hơi 1 chút positive
train_004113,Hạnh nhân ngon giòn có mấy hạt hơi hôi dầu nhưng ko sao. Đóng gói sản phẩm rất đẹp và chắc chắn. Sẽ ủng hộ sh,0,hạnh_nhân ngon giòn mấy hạt hơi hôi dầu đóng_gói sản_phẩm đẹp ủng_hộ sh
train_004114,Dép đẹp như hình mua sale có 40k Rất đáng tiền,0,dép đẹp hình mua sale 40 tiền
train_004115, Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém Rất không đáng tiền Thời gian giao hàng rất chậm ,1,chất_lượng sản_phẩm kém đóng_gói sản_phẩm kém cửa_hàng_phục_vụ kém tiền giao hàng chậm
train_004116,- Đóng gói cẩn thận- Giao hàng rất chậm Không hài lòng về thời gian giao hàng.,1,đóng_gói cẩn_thận giao hàng chậm hài_lòng giao hàng
train_004117,Người vận chuyển không tôn trọng khách hàng,0,vận_chuyển tôn_trọng khách_hàng
train_004118,Binh thường gia ngang voi cho cu chi,1,binh gia ngang voi cu chi
train_004119,sản phẩm không đúng như Mô tả. 4 khung màu chỉ được 3 khung. khung còn lại không có,1,sản_phẩm mô_tả 4 khung màu 3 khung khung
train_004120,Sản phẩm như cứt. Mới lấy về đẵ bị hư cái đo độ ẩm,1,sản_phẩm cứt đẵ hư đo độ_ẩm
train_004121, Thời gian giao hàng rất nhanh,1,giao hàng
train_004122,Hàng đẹp. Núm ăn dặm mềm chất lượng. Ok,0,hàng đẹp núm dặm mềm chất_lượng ok
train_004123,chưa gì đã tuộc ốc,1,tuộc ốc
train_004124,Mọi người cẩn thận khi mua hàng của shop này. Gửi thiếu hàng của khách mà ko chịu trách nhiệm. Tốt nhất kiểm hàng trước khi nhận đủ mới nhận không thì trả lại. Bán hàng kiểu này ai mà dám mua hàng nữa. ,1,cẩn_thận mua hàng cửa_hàng gửi hàng trách_nhiệm kiểm hàng hàng kiểu dám mua hàng
train_004125, Thời gian giao hàng rất nhanh.hoi chat o dung size.,0,giao hàng hoi chất o dung cỡ
train_004126,Chi tiết rất đẹp,0,chi_tiết đẹp
train_004127,Quá đẹp quá ưng luôn ,0,đẹp ưng
train_004128,16GB là quá thấp! nhưng mua 64GB lại quá đắt! không biết bao giờ apple mới bỏ cái bản 16GB này để thay bằng 32GB đây!,1,16gb mua 64gb đắt apple 16gb thay 32gb
train_004129,Đặt hàng lúc 7h sáng ngày 21/11 tốn thêm phí giao nhanh 2h. Đợi từ sáng tới tối vẫn chưa thấy giao. Gọi điện lên tổng đài 3 4 lần lại bảo đợi tới ngày hom sau. Chán thật. Mất thêm tiền mà chẳng khác gì như bth ???.,1,đặt_hàng 7h 21 11 tốn phí giao 2h đợi tối giao gọi điện tổng_đài 3 4 bảo đợi hom chán tiền chẳng bình_thường h
train_004130,Chất lượng tốt đủ hàng tư vấn khách nhiệt tình. Mua hàng rất thích ạ,0,chất_lượng hàng tư_vấn nhiệt_tình mua hàng
train_004131, Chất lượng sản phẩm kém  Thời gian giao hàng chậm Chơi thử thì không nhạy như quảng cáo sản phẩm bằng nhựa cứng rất đau tay cân nhắc trước khi mua.,1,chất_lượng sản_phẩm kém giao hàng chậm thử nhạy ng cáo sản_phẩm nhựa cứng đau cân_nhắc mua
train_004132,Chất lượng sản phẩm kém máy lỗi thì lấy lí do không cho trả lại cũng không chịu bảo hành. Shop làm ăn không có chút uy tín nào!,1,chất_lượng sản_phẩm kém máy lỗi lí_do bảo_hành cửa_hàng làm_ăn chút uy_tín
train_004133,Sẽ ủng hộ shop dài dài ❤❤❤,0,ủng_hộ cửa_hàng dài_dài positive positive positive
train_004134,Cường lực full màn hình nhưng phần màu đen lại là nhựa dẻo??,1,cường_lực full màn_hình màu đen nhựa dẻo
train_004135,Bé nhà m k hợp tác hichic,0,bé hợp_tác hichic
train_004136,Loa rất đẹp âm thanh êm chất lượng tốt so với giá ,0,loa đẹp âm_thanh êm chất_lượng giá
train_004137,Lần đầu tham dự chắc hy vọng tạo ra được nhiều bất ngờ cho giải đua .,1,đầu tham_dự hy_vọng giải đua
train_004138,Hàng ok đẹp,0,hàng o đẹp
train_004139,Đây là sách viết không có phân tích khoa học và chuyên sâu nên không làm rõ được phương pháp cụ thể để áp dụng cho cha mẹ Việt.Đọc chơi thì được chứ để học theo thì mình thấy quá bình thường.,1,sách viết phân_tích khoa_học chuyên_sâu phương_pháp áp_dụng cha_mẹ việt đọc học bình_thường
train_004140, Rất đáng tiền Chất lượng sản phẩm tuyệt vời size 42 giày khác thì rất vừa chân còn size 42 của shop hơn k vừa,0,tiền chất_lượng sản_phẩm tuyệt_vời cỡ 42 giày chân cỡ 42 cửa_hàng
train_004141, Đóng gói sản phẩm rất đẹp và chắc chắn Chỉ thời gian giao hàng hơi lâu còn lại rất ưng shop,0,đóng_gói sản_phẩm đẹp giao hàng hơi ưng cửa_hàng
train_004142,"Shop ưu tú uy tín chất lượng kèm theo khuyến mãi cho khách yêu shop
",0,cửa_hàng ưu_tú uy_tín chất_lượng kèm khuyến_mãi yêu cửa_hàng
train_004143,"Đóng gói ko có bọc sốp bảo vệ gì cả mong shop lần sau gói hàng kỹ hơn
 Rất đáng tiền Thời gian giao hàng rất nhanh",0,đóng_gói bọc sốp bảo_vệ mong cửa_hàng gói hàng kỹ tiền giao hàng
